Vendor,Bid Amount,CONT_ID,LEV2_OFFICE_NBR,DESC1,C_O_NBR,CD_DESC,APPR_DT,C_O_AMT,CHNG_DESC,C_O_T
"JALISCO INTERNATIONAL, INC.","$1,337,016.65",C17889,6,SH88: ACCEL/DECEL & SIGNAL IMP,003,Modifications With No CMO/MCR Required,20120917,"$1,000.00",Load restrictions 105.18,00
"JALISCO INTERNATIONAL, INC.","$1,337,016.65",C17889,6,SH88: ACCEL/DECEL & SIGNAL IMP,002,TIME EXTENSION,20120913,$0.00,Additional days for material fabrication,TE
"JALISCO INTERNATIONAL, INC.","$1,337,016.65",C17889,6,SH88: ACCEL/DECEL & SIGNAL IMP,004,Minor Contract Revision,20120926,$0.00,"2"" Bored Conduit",MR
"JALISCO INTERNATIONAL, INC.","$1,337,016.65",C17889,6,SH88: ACCEL/DECEL & SIGNAL IMP,009,Minor Contract Revision,20130103,$0.00,Steel Sign Supp (2-1/2 In Rd 80) (Post),MR
"JALISCO INTERNATIONAL, INC.","$1,337,016.65",C17889,6,SH88: ACCEL/DECEL & SIGNAL IMP,005,Modifications With No CMO/MCR Required,20120927,"$1,000.00",Additional Construction Surveying,00
"JALISCO INTERNATIONAL, INC.","$1,337,016.65",C17889,6,SH88: ACCEL/DECEL & SIGNAL IMP,008,TIME EXTENSION,20121127,$0.00,Time extension,TE
"JALISCO INTERNATIONAL, INC.","$1,337,016.65",C17889,6,SH88: ACCEL/DECEL & SIGNAL IMP,007,Modifications With No CMO/MCR Required,20121023,$0.00,UTC Vehicle Item Replacement,00
"JALISCO INTERNATIONAL, INC.","$1,337,016.65",C17889,6,SH88: ACCEL/DECEL & SIGNAL IMP,006,Contract Modification Order,20121101,"$57,534.00",Removal and replacement of existing CSP storm sewer to RCP,CO
"HAMON INFRASTRUCTURE, INC.","$9,561,000.00",C17890,6,ARAPAHOE RD: BOSTON/CLINTON ST TO PARKER ROAD,001,Plan Force Account,20140430,"$1,113,840.00",Plan Force Account,FA
"HAMON INFRASTRUCTURE, INC.","$9,561,000.00",C17890,6,ARAPAHOE RD: BOSTON/CLINTON ST TO PARKER ROAD,007,Minor Contract Revision,20141007,$0.00,Denver Water Plans Force Account Work,MR
"HAMON INFRASTRUCTURE, INC.","$9,561,000.00",C17890,6,ARAPAHOE RD: BOSTON/CLINTON ST TO PARKER ROAD,008,Minor Contract Revision,20141007,$0.00,Storm Drain Modifications Force Account Work,MR
"HAMON INFRASTRUCTURE, INC.","$9,561,000.00",C17890,6,ARAPAHOE RD: BOSTON/CLINTON ST TO PARKER ROAD,002,Contract Modification Order,20140903,$0.00,Pre-Milestone 1 Work,CO
"HAMON INFRASTRUCTURE, INC.","$9,561,000.00",C17890,6,ARAPAHOE RD: BOSTON/CLINTON ST TO PARKER ROAD,003,Modifications With No CMO/MCR Required,20140828,$1.00,Concrete Price Reduction,00
"HAMON INFRASTRUCTURE, INC.","$9,561,000.00",C17890,6,ARAPAHOE RD: BOSTON/CLINTON ST TO PARKER ROAD,010,TIME EXTENSION,20141119,$0.00,Contract Time Extension,TE
"HAMON INFRASTRUCTURE, INC.","$9,561,000.00",C17890,6,ARAPAHOE RD: BOSTON/CLINTON ST TO PARKER ROAD,004,Modifications With No CMO/MCR Required,20140827,$1.00,Working Time Violations,00
"HAMON INFRASTRUCTURE, INC.","$9,561,000.00",C17890,6,ARAPAHOE RD: BOSTON/CLINTON ST TO PARKER ROAD,011,Modifications With No CMO/MCR Required,20141112,"$3,000.00",Addition of Construction Surveying (Hourly) Pay Item,00
"HAMON INFRASTRUCTURE, INC.","$9,561,000.00",C17890,6,ARAPAHOE RD: BOSTON/CLINTON ST TO PARKER ROAD,012,Modifications With No CMO/MCR Required,20150126,$1.00,WL Contractors Price Reduction,00
"HAMON INFRASTRUCTURE, INC.","$9,561,000.00",C17890,6,ARAPAHOE RD: BOSTON/CLINTON ST TO PARKER ROAD,005,Minor Contract Revision,20141001,$0.00,Point Repair at Lima Street,MR
"HAMON INFRASTRUCTURE, INC.","$9,561,000.00",C17890,6,ARAPAHOE RD: BOSTON/CLINTON ST TO PARKER ROAD,006,Minor Contract Revision,20140903,$0.00,Striping Price Adjustment (PPPM Type I),MR
"HAMON INFRASTRUCTURE, INC.","$9,561,000.00",C17890,6,ARAPAHOE RD: BOSTON/CLINTON ST TO PARKER ROAD,009,Modifications With No CMO/MCR Required,20141003,$1.00,Overweight Load Price Reduction,00
LAFARGE NORTH AMERICA INC.,"$2,349,462.00",C17891,1,"US 36, WEST OF WATKINS TO BENNETT",001,Plan Force Account,20110323,"$444,327.00",Plan Force Account,FA
LAFARGE NORTH AMERICA INC.,"$2,349,462.00",C17891,1,"US 36, WEST OF WATKINS TO BENNETT",002,Contract Modification Order,20110722,"$78,732.04",Full width and shoulder planing and paving,CO
LAFARGE NORTH AMERICA INC.,"$2,349,462.00",C17891,1,"US 36, WEST OF WATKINS TO BENNETT",004,Modifications With No CMO/MCR Required,20110726,$0.00,Price Reduction Failing Lottmans HMA SX(100)(PG 64-22),00
LAFARGE NORTH AMERICA INC.,"$2,349,462.00",C17891,1,"US 36, WEST OF WATKINS TO BENNETT",007,Modifications With No CMO/MCR Required,20110826,"-$6,600.00",Liquidated Damages,00
LAFARGE NORTH AMERICA INC.,"$2,349,462.00",C17891,1,"US 36, WEST OF WATKINS TO BENNETT",005,Modifications With No CMO/MCR Required,20110726,$1.00,Price Reduction for Failing Lottmans HMA (SX)(100)(PG 64-22),00
LAFARGE NORTH AMERICA INC.,"$2,349,462.00",C17891,1,"US 36, WEST OF WATKINS TO BENNETT",006,TIME EXTENSION,20110815,$0.00,Time Extension--Added Work and Critical Path Overruns,TE
LAFARGE NORTH AMERICA INC.,"$2,349,462.00",C17891,1,"US 36, WEST OF WATKINS TO BENNETT",003,Contract Modification Order,20110801,"$30,195.04",Site 2 Intersection Improvements,CO
"AGGREGATE INDUSTRIES - WCR, INC.","$941,202.45",C17902,1,SH 8:RESURFACING,001,Plan Force Account,20110511,"$391,375.00",Plan Force Account,FA
"AGGREGATE INDUSTRIES - WCR, INC.","$941,202.45",C17902,1,SH 8:RESURFACING,003,Contract Modification Order,20111202,"$39,699.50",Contract Extension,CO
"AGGREGATE INDUSTRIES - WCR, INC.","$941,202.45",C17902,1,SH 8:RESURFACING,006,Minor Contract Revision,20111205,"-$4,054.50",Change Order Correction,MR
"AGGREGATE INDUSTRIES - WCR, INC.","$941,202.45",C17902,1,SH 8:RESURFACING,004,Minor Contract Revision,20111202,$0.00,Aggregate Base Course (Class 6) (Shouldering),MR
"AGGREGATE INDUSTRIES - WCR, INC.","$941,202.45",C17902,1,SH 8:RESURFACING,005,Minor Contract Revision,20111202,"$4,054.50",Bridge Curb Repair,MR
"AGGREGATE INDUSTRIES - WCR, INC.","$941,202.45",C17902,1,SH 8:RESURFACING,002,Minor Contract Revision,20110829,"$15,000.00",Truck Mounted Attenuator,MR
"STRUCTURES, INC.","$271,164.00",C17916,6,I-25:SANTA FE - ER BRIDGE REPA,001,Plan Force Account,20100714,"$248,000.00",Plan Force Account,FA
"CHATO'S CONCRETE, LLC","$454,925.10",C17936,6,RAISED MEDIAN-VARIOUS LOCATION,001,Plan Force Account,20120523,"$93,500.00",Plan Force Account,FA
INTERFACE COMMUNICATIONS COMPANY,"$769,809.00",C17938,6,R6:3 VARIABLE MESSAGE SIGNS,001,Plan Force Account,20100901,"$76,100.00",Plan Force Account,FA
INTERFACE COMMUNICATIONS COMPANY,"$769,809.00",C17938,6,R6:3 VARIABLE MESSAGE SIGNS,004,Minor Contract Revision,20110426,$0.00,Welding Inspection,MR
INTERFACE COMMUNICATIONS COMPANY,"$769,809.00",C17938,6,R6:3 VARIABLE MESSAGE SIGNS,002,Minor Contract Revision,20101228,$0.00,Santa Fe VMS caisson relocation due to utilities.,MR
INTERFACE COMMUNICATIONS COMPANY,"$769,809.00",C17938,6,R6:3 VARIABLE MESSAGE SIGNS,003,Minor Contract Revision,20110202,$0.00,Misc Added Items,MR
"TLM CONSTRUCTORS, INC.","$273,461.00",C17949,4,I-76 SLAB REPLACEMENT IN MORGA,003,Minor Contract Revision,20101202,$0.00,MCR NOV 2010,MR
"TLM CONSTRUCTORS, INC.","$273,461.00",C17949,4,I-76 SLAB REPLACEMENT IN MORGA,001,Plan Force Account,20100825,"$35,600.00",Plan Force Account,FA
"TLM CONSTRUCTORS, INC.","$273,461.00",C17949,4,I-76 SLAB REPLACEMENT IN MORGA,002,Minor Contract Revision,20101028,$0.00,Sept 2010,MR
SIMON CONTRACTORS,"$5,535,037.17",C17951R-ALT,4,US 385 & 36 INTERSECTIONS N.&,003,Minor Contract Revision,20131017,"$25,034.52",September MCR,MR
SIMON CONTRACTORS,"$5,535,037.17",C17951R-ALT,4,US 385 & 36 INTERSECTIONS N.&,002,Minor Contract Revision,20130918,"$17,941.49",August MCR,MR
SIMON CONTRACTORS,"$5,535,037.17",C17951R-ALT,4,US 385 & 36 INTERSECTIONS N.&,004,Minor Contract Revision,20131217,"$10,350.00",MCR Est 5,MR
SIMON CONTRACTORS,"$5,535,037.17",C17951R-ALT,4,US 385 & 36 INTERSECTIONS N.&,005,Contract Modification Order,20140421,"$121,105.00",Lean Cement Treated Base,CO
SIMON CONTRACTORS,"$5,535,037.17",C17951R-ALT,4,US 385 & 36 INTERSECTIONS N.&,001,Plan Force Account,20130626,"$251,840.00",Plan Force Account,FA
SIMON CONTRACTORS,"$5,535,037.17",C17951R-ALT,4,US 385 & 36 INTERSECTIONS N.&,006,Minor Contract Revision,20140619,"$28,025.00",May MCR,MR
SIMON CONTRACTORS,"$5,535,037.17",C17951R-ALT,4,US 385 & 36 INTERSECTIONS N.&,009,Modifications With No CMO/MCR Required,20141124,-$635.11,OJT Disincentive,00
SIMON CONTRACTORS,"$5,535,037.17",C17951R-ALT,4,US 385 & 36 INTERSECTIONS N.&,007,Minor Contract Revision,20140825,"$4,800.00",July MCR,MR
SIMON CONTRACTORS,"$5,535,037.17",C17951R-ALT,4,US 385 & 36 INTERSECTIONS N.&,008,Minor Contract Revision,20141103,"$4,634.52",Well Repair Lump Sum,MR
INTERSTATE HIGHWAY CONSTRUCTION,"$1,766,906.69",C17952,1,"CONCRETE SLAB REPL., I-70 AGATE TO KANSAS",005,Contract Modification Order,20110518,"$26,541.50",Guard Rail at Str. G-21-Q,CO
INTERSTATE HIGHWAY CONSTRUCTION,"$1,766,906.69",C17952,1,"CONCRETE SLAB REPL., I-70 AGATE TO KANSAS",001,Plan Force Account,20101020,"$407,165.00",Plan Force Account,FA
INTERSTATE HIGHWAY CONSTRUCTION,"$1,766,906.69",C17952,1,"CONCRETE SLAB REPL., I-70 AGATE TO KANSAS",004,Minor Contract Revision,20110418,$0.00,"Grinding, Stitching & Under-Drain",MR
INTERSTATE HIGHWAY CONSTRUCTION,"$1,766,906.69",C17952,1,"CONCRETE SLAB REPL., I-70 AGATE TO KANSAS",003,Contract Modification Order,20110520,"-$11,165.47",Replace Project Bridge Plan sheets add item Concrete Sealer,CO
INTERSTATE HIGHWAY CONSTRUCTION,"$1,766,906.69",C17952,1,"CONCRETE SLAB REPL., I-70 AGATE TO KANSAS",006,Modifications With No CMO/MCR Required,20110614,"-$1,580.00",Price Reductions (Item 412),00
INTERSTATE HIGHWAY CONSTRUCTION,"$1,766,906.69",C17952,1,"CONCRETE SLAB REPL., I-70 AGATE TO KANSAS",002,Contract Modification Order,20101217,"$98,459.20",Site condition change concerning concrete thickness,CO
"HIGHWAY TECHNOLOGIES, INC.","$312,130.50",C17953,1,I-70 FY 11 DELINEATOR INSTALLATION,001,Plan Force Account,20110309,"$38,100.00",Plan Force Account,FA
A and S CONSTRUCTION CO.,"$6,263,000.00",C17964R,5,US 285 CENTER NORTH AND SOUTH,001,Plan Force Account,20120314,"$1,114,000.00",Plan Force Account,FA
A and S CONSTRUCTION CO.,"$6,263,000.00",C17964R,5,US 285 CENTER NORTH AND SOUTH,002,Subcontractor/Supplier Lien-SiteMgr only,20120830,"-$57,115.00",Lien-Interstate Barricades,CL
"INTERMOUNTAIN SLURRY SEAL, INC.","$2,608,999.00",C17969,3,US40 MAYBELL & SH13/64 MEEKER,001,Plan Force Account,20101215,"$103,500.00",Plan Force Account,FA
"INTERMOUNTAIN SLURRY SEAL, INC.","$2,608,999.00",C17969,3,US40 MAYBELL & SH13/64 MEEKER,002,Modifications With No CMO/MCR Required,20110804,"-$6,348.93",Item 409 Cover Coat Material (Type 1) Price Reduction,00
"INTERMOUNTAIN SLURRY SEAL, INC.","$2,608,999.00",C17969,3,US40 MAYBELL & SH13/64 MEEKER,003,Modifications With No CMO/MCR Required,20110922,"-$1,223.00",CO #003 Material Price Reduction for Hydrated Lime,00
"INTERMOUNTAIN SLURRY SEAL, INC.","$2,608,999.00",C17969,3,US40 MAYBELL & SH13/64 MEEKER,004,Modifications With No CMO/MCR Required,20110922,-$996.00,CO 004 Price Reduction for Overweight Loads,00
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$5,133,515.76",C17987,2,US 50 MANZANOLA TO ROCKY FORD,002,Minor Contract Revision,20120706,$0.00,Vehicle Tracking Pad,MR
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$5,133,515.76",C17987,2,US 50 MANZANOLA TO ROCKY FORD,007,Subcontractor/Supplier Lien-SiteMgr only,20120828,"-$47,498.87",Lien Alert Traffic Control,CL
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$5,133,515.76",C17987,2,US 50 MANZANOLA TO ROCKY FORD,005,Minor Contract Revision,20120905,$0.00,Concrete Sidewalk (6 Inch),MR
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$5,133,515.76",C17987,2,US 50 MANZANOLA TO ROCKY FORD,003,Minor Contract Revision,20120828,$0.00,4 Inch Conduit Plastic,MR
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$5,133,515.76",C17987,2,US 50 MANZANOLA TO ROCKY FORD,006,Contract Modification Order,20121002,"$41,601.41",Rem of Portions of Present Structure (Class 2) (Hydro-Demo),CO
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$5,133,515.76",C17987,2,US 50 MANZANOLA TO ROCKY FORD,001,Plan Force Account,20120321,"$1,120,200.00",Plan Force Account,FA
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$5,133,515.76",C17987,2,US 50 MANZANOLA TO ROCKY FORD,004,Contract Modification Order,20120802,"$85,431.33",Roadway Embankment Stabilization,CO
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$5,133,515.76",C17987,2,US 50 MANZANOLA TO ROCKY FORD,010,Contract Modification Order,20121106,"$21,127.84",Concrete Ditch Removal and Disposal of Sediment,CO
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$5,133,515.76",C17987,2,US 50 MANZANOLA TO ROCKY FORD,011,Contract Modification Order,20121119,"$20,028.48",Concrete Ditch Removal and Disposal of Sediment No.2,CO
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$5,133,515.76",C17987,2,US 50 MANZANOLA TO ROCKY FORD,008,Contract Modification Order,20121022,"$65,997.86",Additional Roadway Embankment Stabilization - Phase 2,CO
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$5,133,515.76",C17987,2,US 50 MANZANOLA TO ROCKY FORD,009,Contract Modification Order,20121106,"$40,020.61",Roadway Embankment Stabilization - Phase 3 and 4,CO
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$10,342,346.10",C17988,2,SH21 MILTONPROBY PARKWAY TO WOODMEN ROAD,006,Contract Modification Order,20120604,$0.00,ADA Compliant Curb Ramps,CO
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$10,342,346.10",C17988,2,SH21 MILTONPROBY PARKWAY TO WOODMEN ROAD,009,Minor Contract Revision,20120814,$0.00,S. Carefree to Constitution Drainage Improvements,MR
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$10,342,346.10",C17988,2,SH21 MILTONPROBY PARKWAY TO WOODMEN ROAD,007,Minor Contract Revision,20120614,$0.00,Full Compliance Stencilling,MR
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$10,342,346.10",C17988,2,SH21 MILTONPROBY PARKWAY TO WOODMEN ROAD,010,Minor Contract Revision,20120827,$0.00,Reclaim Shoulder,MR
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$10,342,346.10",C17988,2,SH21 MILTONPROBY PARKWAY TO WOODMEN ROAD,008,Minor Contract Revision,20120627,$0.00,Asphalt Crack Repair,MR
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$10,342,346.10",C17988,2,SH21 MILTONPROBY PARKWAY TO WOODMEN ROAD,003,Minor Contract Revision,20120426,$0.00,CO #03 Public Information,MR
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$10,342,346.10",C17988,2,SH21 MILTONPROBY PARKWAY TO WOODMEN ROAD,001,Plan Force Account,20120229,"$1,543,525.00",Plan Force Account,FA
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$10,342,346.10",C17988,2,SH21 MILTONPROBY PARKWAY TO WOODMEN ROAD,002,Minor Contract Revision,20120423,$0.00,Erosion Control Items,MR
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$10,342,346.10",C17988,2,SH21 MILTONPROBY PARKWAY TO WOODMEN ROAD,004,Minor Contract Revision,20120515,$0.00,Change Order #6 North Carefree Emergency Repair (MCR),MR
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$10,342,346.10",C17988,2,SH21 MILTONPROBY PARKWAY TO WOODMEN ROAD,005,Minor Contract Revision,20120515,$0.00,"MCR Lines 7, 8 and 9",MR
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$10,342,346.10",C17988,2,SH21 MILTONPROBY PARKWAY TO WOODMEN ROAD,019,Contract Modification Order,20131113,"$246,875.07",Drainage Work in East and West Ditch North of Barnes,CO
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$10,342,346.10",C17988,2,SH21 MILTONPROBY PARKWAY TO WOODMEN ROAD,020,Modifications With No CMO/MCR Required,20140210,"-$1,674.24",Add Price Reduduction for Concrete Slope & ditch Pavement,00
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$10,342,346.10",C17988,2,SH21 MILTONPROBY PARKWAY TO WOODMEN ROAD,021,Modifications With No CMO/MCR Required,20140328,"-$12,335.48",Add Price Reduction for HMA (Grading SX) (100) (64-22),00
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$10,342,346.10",C17988,2,SH21 MILTONPROBY PARKWAY TO WOODMEN ROAD,011,Minor Contract Revision,20121015,$0.00,CO #11 MObile Attenuator,MR
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$10,342,346.10",C17988,2,SH21 MILTONPROBY PARKWAY TO WOODMEN ROAD,013,Contract Modification Order,20130108,$0.00,30% Drainage Design,CO
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$10,342,346.10",C17988,2,SH21 MILTONPROBY PARKWAY TO WOODMEN ROAD,016,TIME EXTENSION,20130305,$0.00,Time Adjustment,TE
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$10,342,346.10",C17988,2,SH21 MILTONPROBY PARKWAY TO WOODMEN ROAD,012,Minor Contract Revision,20121017,$0.00,Flashing Cross Walk Signs,MR
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$10,342,346.10",C17988,2,SH21 MILTONPROBY PARKWAY TO WOODMEN ROAD,015,Contract Modification Order,20130520,"$185,276.16",Drainage Work West Ditch at Branes,CO
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$10,342,346.10",C17988,2,SH21 MILTONPROBY PARKWAY TO WOODMEN ROAD,014,Contract Modification Order,20130319,"$180,759.24",Drainage Work East Ditch at Stetson,CO
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$10,342,346.10",C17988,2,SH21 MILTONPROBY PARKWAY TO WOODMEN ROAD,018,Contract Modification Order,20131022,"$17,714.00",Shouldering along SH21,CO
"ROCKY MOUNTAIN MATERIALS AND ASPHALT, INC.","$10,342,346.10",C17988,2,SH21 MILTONPROBY PARKWAY TO WOODMEN ROAD,017,Contract Modification Order,20130520,"$2,690.72",Mobilization/Demobilization for Design Changes,CO
"W.L. CONTRACTORS, INC.","$598,704.20",C17999,3,US 6 & I-70B MAST ARM & SIGNAL,006,Minor Contract Revision,20120112,$0.00,Pedestrian Signs and Astro Brackets on Skewed Mast Arms,MR
"W.L. CONTRACTORS, INC.","$598,704.20",C17999,3,US 6 & I-70B MAST ARM & SIGNAL,003,Minor Contract Revision,20111102,$0.00,Added Item,MR
"W.L. CONTRACTORS, INC.","$598,704.20",C17999,3,US 6 & I-70B MAST ARM & SIGNAL,007,Modifications With No CMO/MCR Required,20120229,-$131.36,CMO #007 Price Reduction For OW Trucks,00
"W.L. CONTRACTORS, INC.","$598,704.20",C17999,3,US 6 & I-70B MAST ARM & SIGNAL,002,Minor Contract Revision,20111102,$0.00,Added Items:,MR
"W.L. CONTRACTORS, INC.","$598,704.20",C17999,3,US 6 & I-70B MAST ARM & SIGNAL,005,Minor Contract Revision,20111214,$0.00,Repair Broken Storm Sewer Pipe Under US 6 (F Road),MR
"W.L. CONTRACTORS, INC.","$598,704.20",C17999,3,US 6 & I-70B MAST ARM & SIGNAL,004,Minor Contract Revision,20111102,$0.00,SE Slip Ramp Reconstruction,MR
"W.L. CONTRACTORS, INC.","$598,704.20",C17999,3,US 6 & I-70B MAST ARM & SIGNAL,001,Plan Force Account,20110803,"$59,300.00",Plan Force Account,FA
"JALISCO INTERNATIONAL, INC.","$834,857.84",C18003,1,"US 24, EAST SIDE OF LIMON (G-22-CD)",001,Plan Force Account,20110216,"$104,800.00",Plan Force Account,FA
"JALISCO INTERNATIONAL, INC.","$834,857.84",C18003,1,"US 24, EAST SIDE OF LIMON (G-22-CD)",006,Minor Contract Revision,20110804,$0.00,Geotextile (Separator) (Class 1),MR
"JALISCO INTERNATIONAL, INC.","$834,857.84",C18003,1,"US 24, EAST SIDE OF LIMON (G-22-CD)",003,Contract Modification Order,20110520,$0.00,"Change Project floating start date of April 4 to May 2, 2011",CO
"JALISCO INTERNATIONAL, INC.","$834,857.84",C18003,1,"US 24, EAST SIDE OF LIMON (G-22-CD)",002,Contract Modification Order,20110520,$0.00,FASTER Funded Projects Monthly Employee Report,CO
"JALISCO INTERNATIONAL, INC.","$834,857.84",C18003,1,"US 24, EAST SIDE OF LIMON (G-22-CD)",005,Minor Contract Revision,20110804,$0.00,Sawing Asphalt Mat (6 Inch),MR
"JALISCO INTERNATIONAL, INC.","$834,857.84",C18003,1,"US 24, EAST SIDE OF LIMON (G-22-CD)",004,Minor Contract Revision,20110802,$0.00,18 Inch RCP (CIP) and 18 Inch RCES,MR
"JALISCO INTERNATIONAL, INC.","$834,857.84",C18003,1,"US 24, EAST SIDE OF LIMON (G-22-CD)",008,Modifications With No CMO/MCR Required,20110830,"-$1,086.00",Liquidated Damages,00
"JALISCO INTERNATIONAL, INC.","$834,857.84",C18003,1,"US 24, EAST SIDE OF LIMON (G-22-CD)",007,Minor Contract Revision,20110822,$0.00,Hot Bituminous Pavement (Patching) (Asphalt),MR
CRUZ CONSTRUCTION INCORPORATED,"$890,300.00",C18009,4,R4 FY11 LARIMER SFTY IMPROVEME,004,Contract Modification Order,20120531,"$161,947.46",Ashpalt Core Drilling,CO
CRUZ CONSTRUCTION INCORPORATED,"$890,300.00",C18009,4,R4 FY11 LARIMER SFTY IMPROVEME,005,Minor Contract Revision,20120529,$0.00,W-Beam Cable Anchor,MR
CRUZ CONSTRUCTION INCORPORATED,"$890,300.00",C18009,4,R4 FY11 LARIMER SFTY IMPROVEME,006,Contract Modification Order,20120723,"$156,777.00",Asphalt Core Drilling for Cable Rail with FASTER Sign,CO
CRUZ CONSTRUCTION INCORPORATED,"$890,300.00",C18009,4,R4 FY11 LARIMER SFTY IMPROVEME,002,Minor Contract Revision,20111121,$0.00,Impact Attenuator (TMA) (Temp),MR
CRUZ CONSTRUCTION INCORPORATED,"$890,300.00",C18009,4,R4 FY11 LARIMER SFTY IMPROVEME,001,Plan Force Account,20110914,"$41,800.00",Plan Force Account,FA
CRUZ CONSTRUCTION INCORPORATED,"$890,300.00",C18009,4,R4 FY11 LARIMER SFTY IMPROVEME,003,Minor Contract Revision,20120507,$0.00,Removal of Tensioned Cable Barrier,MR
TONY J. BELTRAMO AND SONS INCORPORATED,"$1,784,835.60",C18010,2,US 24 & ELBERT ROAD INT. IMPRO,006,Minor Contract Revision,20120703,$0.00,Restock Impact Attenuator,MR
TONY J. BELTRAMO AND SONS INCORPORATED,"$1,784,835.60",C18010,2,US 24 & ELBERT ROAD INT. IMPRO,001,Plan Force Account,20120222,"$243,885.00",Plan Force Account,FA
TONY J. BELTRAMO AND SONS INCORPORATED,"$1,784,835.60",C18010,2,US 24 & ELBERT ROAD INT. IMPRO,004,Minor Contract Revision,20120604,$0.00,Muck Excavation,MR
TONY J. BELTRAMO AND SONS INCORPORATED,"$1,784,835.60",C18010,2,US 24 & ELBERT ROAD INT. IMPRO,005,Minor Contract Revision,20120604,$0.00,Embankment Material (CIP) - Rock Embankment,MR
TONY J. BELTRAMO AND SONS INCORPORATED,"$1,784,835.60",C18010,2,US 24 & ELBERT ROAD INT. IMPRO,002,Minor Contract Revision,20120427,$0.00,Provide Cellular Phone Service,MR
TONY J. BELTRAMO AND SONS INCORPORATED,"$1,784,835.60",C18010,2,US 24 & ELBERT ROAD INT. IMPRO,003,Minor Contract Revision,20120427,$0.00,Bed Course Material (Special),MR
